"city_name","lat","lon","year","hottest_3mo_tasmax_c","country","pop_max"
"Kandahar",31.6100202,65.6949458,2040,40.7413635253906,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2041,41.0401077270508,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2042,40.9484558105469,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2043,40.6386108398438,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2044,41.7859573364258,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2045,41.5360717773438,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2046,41.633659362793,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2047,41.8928527832031,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2048,41.9182205200195,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2049,42.1398620605469,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2050,41.3691177368164,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2051,42.1418228149414,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2052,41.726692199707,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2053,42.1892242431641,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2054,41.9879760742188,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2055,41.7654647827148,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2056,41.8608016967773,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2057,41.8494262695312,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2058,41.9358367919922,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2059,41.9087448120117,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2060,42.4508361816406,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2061,42.1858901977539,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2062,42.4987564086914,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2063,42.6079559326172,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2064,43.2152557373047,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2065,42.7740936279297,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2066,42.5858688354492,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2067,42.6996307373047,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2068,43.0005187988281,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2069,43.053955078125,"Afghanistan",715542
"Kandahar",31.6100202,65.6949458,2070,42.8458786010742,"Afghanistan",715542
"Kondoz",36.7279507,68.8725297,2026,39.2782440185547,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2027,39.2746810913086,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2028,38.5566101074219,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2029,39.2765884399414,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2030,39.2227172851562,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2031,39.7217407226562,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2032,39.0559005737305,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2033,39.963981628418,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2034,39.1411666870117,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2035,39.8285675048828,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2036,39.1823501586914,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2037,39.7284774780273,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2038,40.0787506103516,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2039,39.8066177368164,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2040,39.7686309814453,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2041,39.8756637573242,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2042,39.8843002319336,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2043,39.5055160522461,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2044,40.2050704956055,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2045,40.0219802856445,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2046,40.3632049560547,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2047,40.1308898925781,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2048,40.6891860961914,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2049,41.3434524536133,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2050,40.3204040527344,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2051,40.9981231689453,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2052,40.7452926635742,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2053,41.3752212524414,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2054,41.0076065063477,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2055,41.2058258056641,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2056,41.1571807861328,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2057,40.884147644043,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2058,41.0604476928711,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2059,41.5027770996094,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2060,41.5817260742188,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2061,41.397575378418,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2062,41.734260559082,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2063,42.0010604858398,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2064,41.8515167236328,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2065,41.7904434204102,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2066,41.9549331665039,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2067,42.0635299682617,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2068,41.7906723022461,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2069,42.1247863769531,"Afghanistan",259809
"Kondoz",36.7279507,68.8725297,2070,42.1742401123047,"Afghanistan",259809
"Lashkar Gah",31.582998,64.3599996,2026,43.2878799438477,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2027,43.2667617797852,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2028,42.1688613891602,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2029,43.3253021240234,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2030,43.4447708129883,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2031,43.215705871582,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2032,42.824821472168,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2033,43.9554443359375,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2034,43.3140411376953,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2035,43.565071105957,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2036,43.3703689575195,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2037,43.9679260253906,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2038,43.3501968383789,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2039,43.8599014282227,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2040,43.2400894165039,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2041,43.6078872680664,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2042,43.4601745605469,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2043,43.2490692138672,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2044,44.2453918457031,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2045,44.1028671264648,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2046,44.0849151611328,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2047,44.3849563598633,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2048,44.384391784668,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2049,44.6775131225586,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2050,44.0112457275391,"Afghanistan",201546
"Lashkar Gah",31.582998,64.3599996,2051,44.6916198730469,"Afghanistan",201546
